CustomerID,Age,Gender,Country,SubscriptionType,TenureMonths,MonthlySpend,NumLoginsPerWeek,SupportTickets,FeatureUsageRate,HasDiscount,AutoRenew,LastLoginDaysAgo,Churn
3723,25,Male,Australia,Premium,20,130.52,14,3,0.89,No,No,19,Yes
3724,63,Female,USA,Basic,1,28.1,14,1,0.11,No,Yes,4,Yes
3725,48,Male,USA,Basic,7,35.81,14,0,0.31,No,No,1,No
3726,26,Female,USA,Premium,33,111.51,16,1,0.62,Yes,No,27,No
3727,22,Male,India,Basic,9,24.55,8,3,0.48,No,No,4,Yes
3728,45,Male,Germany,Basic,1,36.55,5,0,0.34,No,No,11,No
3729,32,Female,USA,Basic,9,28.43,6,1,0.66,Yes,Yes,14,Yes
3730,44,Male,Australia,Standard,41,73.86,13,2,0.38,No,Yes,43,No
3731,59,Male,Australia,Basic,35,34.95,8,2,0.47,No,Yes,7,No
3732,48,Female,India,Enterprise,26,209.11,13,2,0.51,Yes,Yes,10,Yes
3733,57,Female,Germany,Basic,8,34.03,13,2,0.39,No,Yes,5,No
3734,35,Male,Germany,Standard,23,76.54,17,2,0.38,No,Yes,9,No
3735,55,Female,Canada,Basic,2,38.84,13,1,0.48,No,Yes,0,Yes
3736,21,Female,UK,Standard,1,71.42,11,0,0.35,No,Yes,29,No
3737,38,Male,USA,Standard,5,74.24,14,0,0.05,No,No,1,No
3738,64,Female,India,Premium,1,162.42,8,1,0.93,No,Yes,4,No
3739,59,Female,Germany,Premium,41,126.79,9,0,0.35,No,Yes,19,No
3740,40,Male,Canada,Standard,13,81.3,23,5,0.21,No,Yes,15,Yes
3741,62,Female,UK,Premium,1,131.12,22,1,0.79,No,No,20,No
3742,39,Male,Germany,Premium,33,130.94,22,1,0.86,No,Yes,10,No
3743,18,Female,Germany,Premium,54,144.11,14,4,0.78,Yes,Yes,39,No
3744,42,Female,USA,Basic,3,25.61,4,4,0.26,No,No,43,No
3745,58,Male,UK,Basic,6,24.06,8,1,0.12,Yes,No,21,No
3746,45,Female,UK,Basic,2,25.22,12,2,0.96,No,No,5,Yes
3747,54,Female,India,Standard,11,58.86,11,0,0.29,No,No,0,No
3748,28,Female,Canada,Basic,4,24.01,9,2,0.64,Yes,Yes,11,No
3749,39,Male,Australia,Basic,4,27.55,5,3,0.91,No,Yes,0,No
3750,42,Male,India,Premium,23,118.57,24,2,0.26,No,Yes,24,No
3751,38,Female,Canada,Premium,30,164.78,5,2,0.23,No,Yes,13,Yes
3752,53,Male,India,Premium,6,170.65,29,4,0.44,No,Yes,14,No
3753,37,Male,Canada,Basic,8,35.44,11,0,0.94,No,Yes,0,No
3754,33,Female,Australia,Standard,14,80.13,15,1,0.9,No,Yes,13,No
3755,45,Male,USA,Basic,5,17.25,5,0,0.69,No,No,2,No
3756,46,Male,Canada,Basic,17,16.49,8,1,0.66,No,Yes,7,Yes
3757,43,Male,Australia,Basic,1,29.89,10,2,0.76,No,No,5,No
3758,57,Male,India,Basic,15,27.65,1,1,0.27,Yes,Yes,4,No
3759,19,Male,UK,Basic,7,30.21,7,1,0.68,No,No,8,No
3760,27,Male,Germany,Premium,54,132.12,28,2,0.78,No,No,21,No
3761,30,Male,Australia,Basic,4,35.11,8,0,0.83,No,Yes,3,No
3762,32,Female,Australia,Standard,12,60.79,11,0,0.54,No,No,10,Yes
3763,26,Male,Australia,Standard,24,74.41,18,2,0.16,Yes,No,6,No
3764,44,Female,Canada,Basic,1,37.63,4,1,0.69,No,Yes,15,No
3765,25,Male,Canada,Standard,3,50.56,9,2,0.66,No,Yes,12,Yes
3766,23,Female,UK,Basic,13,32.34,5,3,0.24,No,No,15,No
3767,53,Other,USA,Standard,25,76.36,12,3,0.94,No,Yes,60,No
3768,41,Female,India,Basic,5,32.43,1,0,0.29,No,Yes,10,No
3769,20,Female,USA,Basic,10,33.02,9,3,0.66,No,No,1,No
3770,43,Male,Canada,Basic,10,18.88,6,0,0.64,No,Yes,0,No
3771,53,Male,Canada,Standard,4,59.11,6,2,0.77,No,Yes,0,No
3772,38,Female,Australia,Premium,39,151.06,13,0,0.21,No,No,6,No
3773,30,Female,Australia,Basic,8,19.78,8,1,0.14,No,No,19,No
3774,28,Female,USA,Standard,25,88.67,13,1,0.32,No,Yes,27,No
3775,25,Female,India,Standard,20,62.98,10,0,0.35,No,No,13,No
3776,63,Male,Canada,Premium,1,154.54,14,1,0.48,No,Yes,9,No
3777,63,Female,Canada,Premium,7,138.4,15,2,0.25,No,No,28,No
3778,31,Male,USA,Standard,53,59.69,19,1,0.81,No,Yes,0,No
3779,50,Female,Germany,Standard,20,70.04,10,0,0.77,No,Yes,5,No
3780,19,Male,Australia,Premium,10,161.75,22,1,0.84,No,Yes,0,No
3781,18,Female,UK,Basic,9,20.88,14,6,0.43,Yes,Yes,40,No
3782,28,Female,Canada,Basic,14,36.63,7,2,0.93,Yes,Yes,1,No
3783,23,Male,India,Basic,21,39.55,6,0,0.23,Yes,No,48,Yes
3784,49,Female,Germany,Premium,11,151.09,26,1,0.51,No,Yes,19,Yes
3785,32,Female,USA,Premium,4,153.74,22,1,0.77,Yes,Yes,10,Yes
3786,29,Male,USA,Basic,3,27.24,10,1,0.94,No,Yes,5,Yes
3787,54,Male,India,Standard,1,63.96,5,3,0.24,No,Yes,11,Yes
3788,46,Male,Australia,Standard,2,59.2,13,2,0.55,No,No,15,No
3789,61,Male,Australia,Basic,1,24.92,8,0,0.6,No,Yes,9,No
3790,39,Female,Germany,Enterprise,27,262.83,28,1,0.6,No,Yes,37,No
3791,63,Male,India,Basic,25,39.39,5,3,0.96,No,No,2,No
3792,31,Male,Canada,Basic,4,15.56,4,1,0.79,Yes,Yes,2,No
3793,36,Female,Germany,Standard,2,89.84,15,1,0.05,Yes,Yes,22,Yes
3794,22,Other,UK,Standard,14,51.33,13,4,0.51,Yes,Yes,12,No
3795,52,Female,UK,Basic,1,30.15,0,2,0.54,Yes,Yes,7,No
3796,42,Female,India,Standard,9,87.36,11,1,0.48,No,No,25,No
3797,55,Male,UK,Standard,12,55.87,17,2,0.88,No,Yes,41,No
3798,26,Male,India,Basic,2,17.68,9,2,0.72,No,Yes,11,Yes
3799,24,Male,Canada,Basic,1,25.58,0,1,0.85,No,Yes,12,No
3800,35,Female,Australia,Standard,60,56.27,14,3,0.43,No,Yes,0,No
3801,19,Male,Canada,Basic,7,28.19,6,0,0.37,No,Yes,10,No
3802,27,Male,India,Premium,60,131.3,14,0,0.39,No,Yes,0,Yes
3803,61,Female,Canada,Premium,1,118.4,11,0,0.57,No,Yes,7,No
3804,19,Male,UK,Enterprise,34,206.74,19,2,0.96,No,Yes,50,No
3805,62,Female,Canada,Basic,6,15.48,2,1,0.86,No,Yes,21,No
3806,25,Female,UK,Enterprise,60,236.71,36,2,0.96,Yes,Yes,19,No
3807,24,Male,Australia,Basic,15,24.71,6,2,0.92,No,Yes,23,No
3808,52,Female,Australia,Basic,4,15.55,0,2,0.61,Yes,Yes,28,No
3809,40,Male,UK,Basic,4,18.64,9,3,0.64,No,Yes,0,No
3810,25,Female,USA,Basic,8,37.31,10,0,0.97,Yes,No,31,No
3811,38,Male,Canada,Standard,19,71.05,11,4,0.9,Yes,Yes,22,Yes
3812,50,Female,Canada,Standard,30,87.26,4,1,0.7,No,Yes,17,No
3813,64,Female,India,Basic,26,30.12,0,1,0.59,No,Yes,7,Yes
3814,18,Female,India,Standard,10,87.38,24,1,0.77,Yes,Yes,5,No
3815,29,Female,Germany,Basic,2,16.92,9,1,0.1,Yes,Yes,3,No
3816,28,Female,UK,Standard,15,77.27,12,1,0.54,No,Yes,6,Yes
3817,47,Female,Australia,Basic,7,36.32,4,2,0.86,Yes,Yes,31,No
3818,21,Female,Australia,Premium,3,132.06,21,1,0.6,Yes,Yes,0,No
3819,51,Female,USA,Premium,1,175.3,29,1,0.5,No,No,19,No
3820,40,Male,UK,Standard,21,71.64,16,2,0.45,No,Yes,1,Yes
3821,49,Female,Canada,Basic,26,29.9,18,4,0.78,Yes,Yes,1,Yes
3822,20,Female,Germany,Basic,5,35.96,4,2,0.72,No,Yes,3,No
3823,45,Female,UK,Premium,4,172.32,28,4,0.69,No,No,16,Yes
3824,21,Female,Germany,Basic,21,27.72,9,1,0.13,No,Yes,28,No
3825,29,Male,UK,Basic,10,37.66,5,0,0.46,No,Yes,2,No
3826,41,Male,Canada,Basic,26,37.39,0,2,0.67,No,No,3,Yes
3827,50,Male,Canada,Standard,2,81.16,15,3,0.28,No,Yes,15,No
3828,20,Female,UK,Standard,13,89.74,2,2,0.27,No,No,9,No
3829,21,Male,Australia,Premium,14,139.53,23,1,0.81,No,Yes,15,No
3830,47,Female,Australia,Basic,19,28.65,10,3,0.27,No,No,2,Yes
3831,23,Male,USA,Basic,5,33.35,7,3,0.78,Yes,Yes,9,Yes
3832,47,Male,Canada,Premium,60,120.13,12,0,0.72,Yes,Yes,6,No
3833,25,Male,India,Premium,10,176.82,20,0,0.31,No,Yes,8,Yes
3834,35,Male,USA,Basic,10,30.43,4,2,0.7,No,No,5,No
3835,33,Male,UK,Standard,12,74.08,15,1,0.37,Yes,No,2,No
3836,23,Female,USA,Basic,10,37.47,6,3,0.81,No,Yes,16,No
3837,41,Male,India,Premium,36,108.71,18,1,0.42,No,No,16,No
3838,45,Male,Canada,Basic,6,34.69,8,2,0.61,No,No,4,Yes
3839,49,Female,Canada,Premium,1,129.51,18,1,0.69,No,No,12,No
3840,42,Male,Australia,Standard,1,79.29,22,1,0.64,Yes,Yes,48,No
3841,45,Female,Canada,Standard,6,72.36,18,1,0.5,No,Yes,11,No
3842,38,Female,Australia,Basic,4,31.04,2,2,0.56,No,Yes,5,No
3843,25,Female,India,Standard,5,56.35,10,3,0.35,Yes,No,5,No
3844,53,Female,USA,Basic,15,32.7,10,2,0.8,No,No,26,No
3845,26,Male,UK,Basic,2,31.45,5,1,0.62,No,No,10,No
3846,57,Male,UK,Standard,2,70.28,19,0,0.86,No,Yes,4,No
3847,38,Male,USA,Enterprise,1,247.51,16,1,0.65,No,Yes,14,Yes
3848,18,Male,Canada,Standard,8,67.78,13,1,0.78,No,Yes,30,No
3849,21,Male,Australia,Standard,1,64.76,20,1,0.79,No,No,19,No
3850,27,Female,UK,Basic,12,24.24,5,3,0.7,No,Yes,1,No
3851,43,Male,Canada,Basic,5,17.72,10,1,0.22,No,Yes,6,No
3852,57,Female,Germany,Basic,1,30.2,8,2,0.86,Yes,Yes,25,No
3853,20,Female,Germany,Standard,47,68.72,13,0,0.37,No,Yes,8,No
3854,61,Male,UK,Premium,24,144.45,19,1,0.59,No,No,90,No
3855,26,Male,USA,Standard,16,69.88,15,3,0.81,No,No,6,Yes
3856,49,Male,USA,Basic,6,30.99,10,1,0.95,No,Yes,35,No
3857,20,Female,USA,Basic,6,19.35,6,2,0.81,Yes,No,9,No
3858,21,Male,Canada,Standard,10,82.91,13,0,0.67,Yes,Yes,41,Yes
3859,23,Female,Germany,Basic,3,17.62,0,4,0.41,No,No,8,No
3860,26,Female,Canada,Premium,60,168.37,19,0,0.67,No,Yes,9,Yes
3861,43,Female,India,Premium,1,179.59,12,2,0.58,No,Yes,11,No
3862,19,Male,India,Standard,5,59.55,20,2,0.57,Yes,No,0,No
3863,19,Female,UK,Basic,8,32.74,6,2,0.55,No,Yes,1,No
3864,38,Male,India,Basic,1,37.97,9,0,0.47,No,Yes,28,No
3865,39,Male,USA,Basic,1,26.2,7,3,0.8,No,Yes,4,Yes
3866,20,Male,UK,Basic,36,39.76,11,3,0.57,No,No,14,No
3867,52,Female,Germany,Basic,10,28.23,8,1,0.75,No,Yes,4,Yes
3868,55,Other,Australia,Standard,11,72.78,8,1,0.48,No,Yes,6,Yes
3869,50,Male,Germany,Standard,1,54.62,19,3,0.97,No,Yes,13,No
3870,32,Female,India,Basic,8,29.21,12,0,0.36,No,Yes,6,No
3871,28,Male,India,Basic,11,22.02,8,3,0.73,No,Yes,19,No
3872,27,Female,Germany,Basic,7,34.33,5,3,0.85,No,Yes,10,Yes
3873,53,Male,India,Basic,12,39.23,8,1,0.78,No,Yes,21,No
3874,31,Male,India,Premium,4,168.23,12,4,0.32,No,Yes,3,No
3875,19,Female,Canada,Basic,12,22.2,5,3,0.77,No,Yes,15,Yes
3876,62,Female,Australia,Basic,23,24.0,11,0,0.53,No,No,5,Yes
3877,61,Male,Australia,Basic,1,34.91,4,1,0.84,No,No,6,No
3878,54,Female,Germany,Premium,24,169.98,19,0,0.31,Yes,Yes,3,Yes
3879,46,Male,Germany,Standard,24,80.98,12,2,0.96,Yes,No,2,Yes
3880,52,Male,India,Basic,5,39.31,4,1,0.37,No,No,31,No
3881,37,Male,USA,Standard,21,71.45,17,4,0.27,No,Yes,43,No
3882,38,Female,Canada,Standard,5,64.05,16,2,0.24,No,No,7,No
3883,51,Female,USA,Enterprise,15,260.89,12,5,0.88,No,Yes,21,No
3884,60,Male,India,Basic,23,22.68,4,2,0.61,No,No,24,No
3885,50,Female,Germany,Premium,4,174.47,20,1,0.43,Yes,No,2,Yes
3886,36,Female,USA,Premium,4,111.54,22,0,0.49,No,Yes,41,Yes
3887,25,Female,Australia,Premium,18,147.92,15,0,0.7,Yes,Yes,24,Yes
3888,48,Female,UK,Standard,3,69.18,25,0,0.55,No,Yes,23,Yes
3889,28,Female,USA,Standard,17,68.05,23,0,0.98,Yes,Yes,38,No
3890,25,Male,Germany,Basic,4,22.59,5,0,0.2,Yes,Yes,6,No
3891,42,Male,Australia,Premium,12,103.68,15,1,0.17,No,Yes,32,No
3892,37,Female,India,Standard,60,60.55,18,2,0.68,No,Yes,90,No
3893,55,Female,USA,Standard,2,61.76,20,2,0.3,No,Yes,3,No
3894,24,Male,India,Basic,8,25.39,5,1,0.86,No,No,1,No
3895,30,Female,Canada,Standard,2,74.48,20,2,0.74,Yes,Yes,1,No
3896,56,Female,UK,Premium,3,113.07,12,0,0.21,No,Yes,7,No
3897,60,Male,Germany,Basic,10,29.88,5,1,0.14,No,Yes,24,No
3898,27,Female,Germany,Premium,4,124.91,24,1,0.63,No,No,20,No
3899,25,Male,India,Standard,1,82.65,11,2,0.87,No,Yes,3,No
3900,59,Female,UK,Premium,29,166.3,26,0,0.8,Yes,Yes,11,No
3901,60,Female,Australia,Basic,3,15.33,11,3,0.78,No,Yes,6,Yes
3902,37,Other,Germany,Basic,4,33.57,10,0,0.65,Yes,Yes,26,No
3903,34,Female,USA,Premium,1,101.41,6,0,0.91,Yes,Yes,24,No
3904,28,Male,Germany,Basic,2,22.12,15,2,0.41,No,No,24,No
3905,33,Male,USA,Premium,2,122.21,10,0,0.79,No,Yes,11,Yes
3906,54,Female,Germany,Standard,36,68.68,17,1,0.6,No,Yes,24,Yes
3907,59,Female,USA,Standard,7,51.0,16,1,0.29,No,Yes,19,No
3908,49,Female,Canada,Basic,5,30.27,9,3,0.32,Yes,No,11,Yes
3909,43,Male,India,Standard,6,78.28,6,2,0.51,Yes,Yes,22,No
3910,54,Female,Australia,Basic,3,21.68,7,0,0.33,No,No,7,No
3911,26,Male,Australia,Basic,21,18.08,10,1,0.61,No,Yes,22,Yes
3912,52,Male,Canada,Basic,6,30.68,2,3,0.16,No,Yes,14,Yes
3913,20,Male,Australia,Basic,18,20.87,10,1,0.36,No,Yes,29,No
3914,48,Female,USA,Enterprise,40,243.07,17,0,0.96,No,Yes,33,No
3915,59,Female,Australia,Enterprise,4,217.66,14,3,0.77,No,No,7,No
3916,24,Other,India,Basic,4,31.33,10,3,0.49,No,Yes,5,Yes
3917,19,Female,UK,Standard,4,59.35,1,2,0.92,No,Yes,4,No
3918,42,Male,USA,Basic,1,25.73,3,2,0.7,No,Yes,5,No
3919,57,Female,Australia,Standard,24,50.38,17,0,0.43,No,Yes,0,Yes
3920,29,Male,Germany,Premium,60,127.31,20,1,0.05,No,No,40,No
3921,47,Female,Germany,Premium,60,128.31,16,0,0.58,No,Yes,1,No
3922,47,Male,UK,Basic,4,36.06,1,3,0.79,Yes,Yes,31,No
3923,46,Female,Canada,Premium,32,179.72,12,1,0.52,No,Yes,10,No
3924,58,Female,USA,Basic,8,32.51,7,2,0.08,Yes,Yes,34,No
3925,28,Male,Germany,Enterprise,18,216.64,27,1,0.58,No,Yes,40,Yes
3926,40,Male,India,Basic,3,18.8,8,1,0.45,No,Yes,25,No
3927,34,Male,UK,Standard,25,66.25,14,0,0.42,No,No,7,Yes
3928,30,Other,Canada,Standard,1,88.3,4,0,0.63,No,No,7,No
3929,50,Male,Canada,Standard,48,73.14,18,1,0.91,No,Yes,50,No
3930,18,Female,India,Basic,2,21.55,4,0,0.69,No,No,6,Yes
3931,57,Male,Australia,Premium,16,164.6,7,0,0.73,Yes,Yes,7,No
3932,30,Male,India,Basic,6,31.37,5,1,0.77,No,No,5,Yes
3933,55,Female,Australia,Standard,3,71.06,4,1,0.47,No,No,10,No
3934,20,Female,UK,Basic,15,34.22,9,3,0.76,Yes,Yes,14,No
3935,33,Female,India,Basic,4,30.64,9,4,0.29,No,Yes,16,No
3936,59,Female,Germany,Standard,2,77.19,14,0,0.47,No,Yes,2,No
3937,24,Female,Canada,Basic,1,24.63,8,0,0.53,No,No,6,No
3938,20,Male,Australia,Basic,1,24.52,12,4,0.71,No,No,82,No
3939,31,Male,India,Basic,23,38.28,7,1,0.64,No,Yes,1,Yes
3940,33,Male,USA,Basic,5,25.7,6,1,0.46,No,Yes,6,Yes
3941,21,Male,India,Premium,20,101.48,10,1,0.25,No,Yes,3,Yes
3942,48,Female,Australia,Premium,22,173.66,17,3,0.41,No,Yes,4,No
3943,30,Female,Canada,Basic,1,35.22,5,0,0.63,No,Yes,9,Yes
3944,44,Male,Germany,Basic,3,37.05,3,2,0.98,Yes,Yes,64,No
3945,18,Female,India,Basic,1,31.47,8,1,0.75,No,No,25,Yes
3946,42,Female,Germany,Basic,4,34.55,10,2,0.47,No,No,4,Yes
3947,54,Male,USA,Standard,2,84.15,13,0,0.45,No,No,2,No
3948,61,Female,Australia,Standard,22,70.69,11,0,0.67,No,Yes,13,No
3949,28,Male,Canada,Basic,8,26.65,10,1,0.51,No,Yes,31,No
3950,26,Female,UK,Basic,33,36.98,12,1,0.53,No,Yes,3,No
3951,24,Male,Canada,Basic,10,29.39,13,1,0.54,No,No,3,Yes
3952,31,Female,Australia,Premium,12,124.53,8,0,0.93,No,Yes,17,No
3953,47,Male,UK,Enterprise,18,226.36,7,1,0.69,No,No,5,No
3954,41,Other,UK,Basic,14,28.29,15,5,0.4,No,No,0,No
3955,20,Male,Canada,Basic,1,33.88,11,3,0.56,No,Yes,5,Yes
3956,56,Male,Australia,Premium,9,175.05,16,0,0.65,No,No,3,No
3957,44,Female,UK,Premium,1,128.72,17,4,0.39,Yes,Yes,5,Yes
3958,18,Female,Australia,Basic,7,34.92,7,5,0.87,No,Yes,25,No
3959,55,Female,Germany,Basic,18,18.7,2,1,0.3,No,Yes,16,No
3960,43,Female,USA,Basic,1,31.03,0,0,0.33,No,Yes,4,No
3961,23,Female,India,Standard,1,57.94,15,3,0.95,No,No,7,No
3962,59,Male,Australia,Basic,7,19.57,14,1,0.7,No,Yes,3,No
3963,29,Male,Australia,Basic,5,18.72,7,2,0.44,No,No,12,No
3964,55,Male,UK,Standard,20,57.47,21,3,0.79,No,No,3,No
3965,63,Female,Australia,Basic,13,36.29,0,4,0.93,Yes,Yes,39,No
3966,52,Male,Australia,Premium,29,102.63,10,1,0.73,No,No,4,No
3967,27,Male,UK,Basic,3,30.55,14,2,0.64,No,Yes,18,No
3968,26,Female,Canada,Basic,14,33.14,9,2,0.55,Yes,Yes,7,No
3969,40,Male,Australia,Standard,18,66.1,16,3,0.41,No,No,33,No
3970,47,Male,Germany,Basic,6,32.92,12,0,0.82,No,No,5,No
3971,39,Female,India,Enterprise,60,293.07,14,3,0.77,Yes,Yes,0,Yes
3972,64,Male,Australia,Standard,13,57.16,7,4,0.36,No,Yes,1,Yes
3973,26,Female,UK,Basic,10,36.9,4,0,0.55,No,No,1,Yes
3974,36,Male,Germany,Standard,11,85.57,17,1,0.93,No,Yes,5,Yes
3975,25,Male,India,Basic,4,21.75,7,4,0.71,No,Yes,16,Yes
3976,21,Female,Canada,Premium,30,176.57,13,2,0.45,No,Yes,10,No
3977,22,Male,Australia,Basic,11,34.29,7,0,0.89,No,Yes,4,Yes
3978,36,Male,UK,Standard,29,78.44,18,1,0.57,No,Yes,90,No
3979,63,Female,Canada,Basic,7,21.33,13,2,1.0,No,Yes,1,Yes
3980,35,Male,Australia,Basic,16,38.76,11,2,0.66,No,Yes,14,Yes
3981,46,Male,Canada,Premium,15,152.98,24,2,0.73,No,Yes,24,No
3982,36,Male,UK,Premium,19,170.53,23,4,0.94,Yes,Yes,47,Yes
3983,23,Female,Germany,Basic,5,18.46,11,1,0.31,Yes,No,6,No
3984,22,Male,Germany,Basic,1,38.36,9,1,0.71,No,Yes,12,No
3985,60,Female,Canada,Premium,3,156.7,20,4,0.59,Yes,No,4,No
3986,22,Male,Canada,Premium,3,153.39,20,1,0.68,No,Yes,0,No
3987,25,Male,Australia,Basic,21,26.07,0,0,0.39,No,No,10,No
3988,44,Female,USA,Standard,1,85.68,6,3,0.92,No,Yes,13,No
3989,54,Male,India,Basic,20,31.69,4,2,0.47,No,No,4,No
3990,60,Male,Australia,Premium,25,172.1,21,1,0.6,No,No,3,No
3991,62,Female,Canada,Basic,17,24.51,9,0,0.25,No,No,4,No
3992,55,Other,Canada,Basic,1,31.94,12,1,0.96,No,Yes,11,No
3993,54,Male,India,Premium,9,172.94,29,0,0.53,No,Yes,17,No
3994,35,Male,UK,Basic,17,26.26,6,3,0.7,No,Yes,19,Yes
3995,43,Male,Germany,Standard,7,54.44,10,3,0.95,Yes,Yes,4,Yes
3996,59,Female,UK,Basic,35,29.35,2,4,0.73,No,Yes,29,No
3997,33,Female,India,Basic,1,28.32,10,0,0.5,No,Yes,9,No
3998,39,Female,India,Basic,1,38.77,0,1,0.74,No,Yes,11,No
3999,63,Male,USA,Standard,5,51.67,8,2,0.69,Yes,Yes,3,Yes
4000,40,Male,Australia,Basic,4,30.57,8,1,0.31,No,Yes,7,Yes
4001,64,Male,Australia,Standard,1,56.38,10,4,0.63,No,No,0,No
4002,20,Male,Australia,Premium,16,106.82,7,2,0.9,No,Yes,12,No
4003,20,Female,Australia,Premium,1,107.63,8,2,0.5,No,Yes,20,No
4004,29,Male,USA,Basic,5,37.88,8,2,0.78,No,No,11,No
4005,40,Female,Germany,Basic,12,39.32,8,0,0.31,No,No,5,Yes
4006,64,Female,Australia,Basic,14,30.21,8,3,0.43,No,No,27,No
4007,28,Male,Canada,Basic,4,39.87,10,2,0.94,No,Yes,0,No
4008,59,Female,India,Basic,6,33.09,4,2,0.89,No,No,4,Yes
4009,64,Male,USA,Standard,10,70.18,4,1,0.32,No,Yes,0,No
4010,63,Male,UK,Basic,4,33.72,2,0,0.68,No,Yes,7,No
4011,46,Male,Australia,Basic,20,37.4,6,3,0.83,No,No,4,No
4012,23,Male,USA,Basic,4,22.73,9,2,0.08,No,Yes,17,No
4013,63,Male,UK,Standard,20,64.94,12,2,0.54,No,Yes,1,No
4014,33,Female,USA,Basic,12,23.17,7,1,0.61,No,Yes,0,Yes
4015,51,Female,UK,Standard,15,85.89,20,3,0.83,Yes,Yes,12,No
4016,54,Male,USA,Basic,5,19.16,11,1,0.86,No,Yes,20,No
4017,28,Female,USA,Premium,9,101.05,28,0,0.73,No,Yes,9,Yes
4018,28,Female,Australia,Premium,9,162.39,14,1,0.48,No,Yes,4,No
4019,42,Female,Germany,Basic,11,34.58,11,5,0.42,No,No,10,No
4020,36,Male,Canada,Basic,11,25.99,10,1,0.46,No,No,6,No
4021,49,Male,India,Basic,41,22.32,2,2,0.56,No,Yes,5,No
4022,25,Female,Canada,Basic,11,38.12,9,1,0.39,No,Yes,8,No
4023,29,Female,Germany,Standard,3,65.09,12,1,0.53,No,No,14,No
4024,58,Male,Australia,Premium,25,126.39,20,4,0.59,No,Yes,12,No
4025,52,Female,UK,Standard,33,54.52,10,0,0.09,Yes,No,1,No
4026,23,Male,Canada,Premium,1,160.45,12,3,0.24,No,Yes,3,No
4027,38,Female,India,Basic,1,31.77,7,2,0.53,Yes,No,0,No
4028,43,Male,Australia,Basic,2,21.01,10,3,0.29,No,Yes,8,No
4029,18,Female,India,Standard,13,80.31,21,1,0.16,No,No,22,No
4030,34,Female,UK,Basic,11,26.23,9,1,0.33,No,Yes,8,No
4031,52,Male,India,Standard,35,78.86,17,0,0.32,Yes,Yes,90,No
4032,44,Male,Germany,Basic,7,34.65,0,1,0.66,No,Yes,20,No
4033,19,Female,Canada,Basic,3,23.15,15,4,0.53,Yes,No,7,No
4034,53,Female,India,Enterprise,34,205.22,27,0,0.68,Yes,Yes,54,No
4035,18,Female,Canada,Basic,1,31.78,4,0,0.5,No,Yes,15,No
4036,27,Female,USA,Enterprise,60,285.26,33,4,0.78,No,No,37,No
4037,48,Female,Canada,Enterprise,6,277.4,35,2,0.85,No,Yes,1,No
4038,54,Male,UK,Premium,36,118.25,17,0,0.56,No,Yes,12,No
4039,22,Female,Germany,Standard,3,62.77,21,1,0.61,Yes,Yes,35,Yes
4040,58,Male,Australia,Standard,1,78.67,16,0,0.48,No,Yes,15,Yes
4041,63,Male,India,Premium,8,125.19,16,0,0.57,Yes,No,66,Yes
4042,30,Female,Australia,Basic,8,23.96,7,1,0.79,No,Yes,81,No
4043,62,Other,Germany,Standard,1,76.39,12,1,0.55,Yes,Yes,23,No
4044,41,Male,Canada,Standard,1,72.43,11,1,0.49,No,Yes,4,No
4045,44,Male,India,Basic,1,16.68,5,0,0.41,No,Yes,28,No
4046,18,Female,Germany,Basic,11,26.59,6,1,0.16,No,Yes,18,No
4047,37,Male,UK,Basic,17,22.64,12,4,0.91,No,Yes,1,No
4048,25,Other,USA,Standard,8,62.06,10,3,0.59,No,No,7,No
4049,20,Female,USA,Premium,2,163.03,18,1,0.49,No,No,31,No
4050,49,Female,UK,Basic,10,27.86,10,1,0.56,No,Yes,18,No
4051,61,Male,Australia,Premium,2,133.15,11,1,0.71,No,Yes,8,No
4052,42,Male,USA,Standard,15,81.29,16,3,0.46,Yes,Yes,14,Yes
4053,42,Female,UK,Premium,27,127.69,12,1,0.29,No,No,41,Yes
4054,31,Male,Canada,Standard,1,78.78,16,4,0.84,No,Yes,13,Yes
4055,60,Female,Australia,Premium,60,138.05,15,2,0.88,No,Yes,3,No
4056,44,Male,Australia,Basic,19,28.8,7,1,0.11,No,Yes,16,Yes
4057,49,Male,UK,Premium,1,136.88,5,2,0.36,Yes,No,4,No
4058,44,Female,USA,Basic,17,31.49,4,0,0.46,Yes,No,14,Yes
4059,21,Female,Canada,Premium,1,115.0,22,3,0.41,No,Yes,15,No
4060,56,Male,Australia,Enterprise,6,287.03,32,2,0.26,No,Yes,6,No
4061,28,Female,UK,Basic,5,33.18,8,4,0.81,No,No,20,No
4062,20,Female,UK,Basic,6,22.18,16,1,0.55,No,Yes,5,Yes
4063,42,Female,Australia,Premium,10,117.08,17,2,0.67,Yes,Yes,0,No
4064,41,Male,Australia,Basic,27,34.92,12,1,0.93,No,Yes,6,No
4065,26,Male,Canada,Premium,1,155.4,15,3,0.31,No,Yes,29,No
4066,25,Female,Australia,Basic,15,20.98,5,5,0.85,Yes,Yes,12,No
4067,56,Male,India,Basic,2,19.3,11,2,0.79,No,Yes,28,Yes
4068,48,Male,USA,Enterprise,3,267.89,8,0,0.52,Yes,Yes,2,No
4069,34,Male,Australia,Standard,24,67.28,2,2,0.87,No,No,3,No
4070,60,Male,India,Premium,11,176.8,18,2,0.44,No,Yes,2,No
4071,48,Female,Canada,Basic,14,28.6,5,0,0.62,No,Yes,23,No
